key,manufacturer,ID,type,stages,ratio,mass,inertia,efficiency,direction,max_int_torque,max_cont_torque
MM_GPX26LNKLSL26D0CPLW,Maxon,GPX26LNKLSL26D0CPLW,planetary,2,26.0526315789474,0.095,1.31e-07,0.78,1,2.25,1.8
MM_GPX26LNKLSL28D0CPLW,Maxon,GPX26LNKLSL28D0CPLW,planetary,2,28.1715976331361,0.095,1.31e-07,0.78,1,2.25,1.8
MM_GPX26LNKLSL35D0CPLW,Maxon,GPX26LNKLSL35D0CPLW,planetary,2,35.0307692307692,0.095,1.31e-07,0.78,1,2.25,1.8
MM_GPX26LNKLSL62D0CPLW,Maxon,GPX26LNKLSL62D0CPLW,planetary,3,61.5067794139087,0.1,1.28e-07,0.75,1,4.5,3.6
MM_GPX26LNKLSL83D0CPLW,Maxon,GPX26LNKLSL83D0CPLW,planetary,3,82.7029618580865,0.1,1.28e-07,0.75,1,4.5,3.6
MM_GPX26LZKLSL0103CPLW,Maxon,GPX26LZKLSL0103CPLW,planetary,3,102.839335180055,0.1,1.28e-07,0.75,1,6.2,4.5
MM_GPX26LZKLSL0111CPLW,Maxon,GPX26LZKLSL0111CPLW,planetary,3,111.203674867642,0.1,1.28e-07,0.75,1,6.2,4.5
MM_GPX26LZKLSL0138CPLW,Maxon,GPX26LZKLSL0138CPLW,planetary,3,138.279352226721,0.1,1.28e-07,0.75,1,6.2,4.5
MM_GPX26LZKLSL0150CPLW,Maxon,GPX26LZKLSL0150CPLW,planetary,3,149.526172052799,0.1,1.28e-07,0.75,1,6.2,4.5
MM_GPX26LZKLSL0172CPLW,Maxon,GPX26LZKLSL0172CPLW,planetary,3,171.947368421053,0.1,1.28e-07,0.75,1,6.2,4.5
MM_GPX26LZKLSL0186CPLW,Maxon,GPX26LZKLSL0186CPLW,planetary,3,185.932544378698,0.1,1.28e-07,0.75,1,6.2,4.5
MM_GPX26LZKLSL0231CPLW,Maxon,GPX26LZKLSL0231CPLW,planetary,3,231.203076923077,0.1,1.28e-07,0.75,1,6.2,4.5
MM_GPX26LZKLSL16D0CPLW,Maxon,GPX26LZKLSL16D0CPLW,planetary,2,15.5817174515235,0.095,1.31e-07,0.78,1,3.2,2.25
MM_GPX26LZKLSL21D0CPLW,Maxon,GPX26LZKLSL21D0CPLW,planetary,2,20.9514170040486,0.095,1.31e-07,0.78,1,3.2,2.25
MM_GPX26LZKLSL26D0CPLW,Maxon,GPX26LZKLSL26D0CPLW,planetary,2,26.0526315789474,0.095,1.31e-07,0.78,1,3.2,2.25
MM_GPX26LZKLSL28D0CPLW,Maxon,GPX26LZKLSL28D0CPLW,planetary,2,28.1715976331361,0.095,1.31e-07,0.78,1,3.2,2.25
MM_GPX26LZKLSL35D0CPLW,Maxon,GPX26LZKLSL35D0CPLW,planetary,2,35.0307692307692,0.095,1.31e-07,0.78,1,3.2,2.25
MM_GPX26LZKLSL62D0CPLW,Maxon,GPX26LZKLSL62D0CPLW,planetary,3,61.5067794139087,0.1,1.28e-07,0.75,1,6.2,4.5
MM_GPX26LZKLSL83D0CPLW,Maxon,GPX26LZKLSL83D0CPLW,planetary,3,82.7029618580865,0.1,1.28e-07,0.75,1,6.2,4.5
MM_GPX32AAKLSL0103CPLW,Maxon,GPX32AAKLSL0103CPLW,planetary,3,102.839335180055,0.23,7.55e-07,0.75,1,6.25,5
MM_GPX32AAKLSL0111CPLW,Maxon,GPX32AAKLSL0111CPLW,planetary,3,111.203674867642,0.23,7.55e-07,0.75,1,6.25,5
MM_GPX32AAKLSL0138CPLW,Maxon,GPX32AAKLSL0138CPLW,planetary,3,138.279352226721,0.23,7.55e-07,0.75,1,6.25,5
MM_GPX32AAKLSL0150CPLW,Maxon,GPX32AAKLSL0150CPLW,planetary,3,149.526172052799,0.23,7.55e-07,0.75,1,6.25,5
MM_GPX32AAKLSL0172CPLW,Maxon,GPX32AAKLSL0172CPLW,planetary,3,171.947368421053,0.23,7.55e-07,0.75,1,6.25,5
MM_GPX32AAKLSL0186CPLW,Maxon,GPX32AAKLSL0186CPLW,planetary,3,185.932544378698,0.23,7.55e-07,0.75,1,6.25,5
MM_GPX32AAKLSL0231CPLW,Maxon,GPX32AAKLSL0231CPLW,planetary,3,231.203076923077,0.23,7.55e-07,0.75,1,6.25,5
MM_GPX32AAKLSL03D9CPLW,Maxon,GPX32AAKLSL03D9CPLW,planetary,1,3.94736842105263,0.14,8.01e-07,0.9,1,1.6,1.25
MM_GPX32AAKLSL05D3CPLW,Maxon,GPX32AAKLSL05D3CPLW,planetary,1,5.30769230769231,0.14,8.01e-07,0.9,1,1.6,1.25
MM_GPX32AAKLSL16D0CPLW,Maxon,GPX32AAKLSL16D0CPLW,planetary,2,15.5817174515235,0.18,7.92e-07,0.78,1,3.6,2.9
MM_GPX32AAKLSL21D0CPLW,Maxon,GPX32AAKLSL21D0CPLW,planetary,2,20.9514170040486,0.18,7.92e-07,0.78,1,3.6,2.9
MM_GPX32AAKLSL26D0CPLW,Maxon,GPX32AAKLSL26D0CPLW,planetary,2,26.0526315789474,0.18,7.92e-07,0.78,1,3.6,2.9
MM_GPX32AAKLSL28D0CPLW,Maxon,GPX32AAKLSL28D0CPLW,planetary,2,28.1715976331361,0.18,7.92e-07,0.78,1,3.6,2.9
MM_GPX32AAKLSL35D0CPLW,Maxon,GPX32AAKLSL35D0CPLW,planetary,2,35.0307692307692,0.18,7.92e-07,0.78,1,3.6,2.9
MM_GPX32AAKLSL62D0CPLW,Maxon,GPX32AAKLSL62D0CPLW,planetary,3,61.5067794139087,0.23,7.55e-07,0.75,1,6.25,5
MM_GPX32AAKLSL83D0CPLW,Maxon,GPX32AAKLSL83D0CPLW,planetary,3,82.7029618580865,0.23,7.55e-07,0.75,1,6.25,5
MM_GPX32CAKLSL0103CPLW,Maxon,GPX32CAKLSL0103CPLW,planetary,3,102.839335180055,0.23,7.92e-07,0.75,1,8,6.6
MM_GPX32CAKLSL0111CPLW,Maxon,GPX32CAKLSL0111CPLW,planetary,3,111.203674867642,0.23,7.92e-07,0.75,1,8,6.6
MM_GPX32CAKLSL0138CPLW,Maxon,GPX32CAKLSL0138CPLW,planetary,3,138.279352226721,0.23,7.92e-07,0.75,1,8,6.6
MM_GPX32CAKLSL0150CPLW,Maxon,GPX32CAKLSL0150CPLW,planetary,3,149.526172052799,0.23,7.92e-07,0.75,1,8,6.6
MM_GPX32CAKLSL0172CPLW,Maxon,GPX32CAKLSL0172CPLW,planetary,3,171.947368421053,0.23,7.92e-07,0.75,1,8,6.6
MM_GPX32CAKLSL0186CPLW,Maxon,GPX32CAKLSL0186CPLW,planetary,3,185.932544378698,0.23,7.92e-07,0.75,1,8,6.6
MM_GPX32CAKLSL0231CPLW,Maxon,GPX32CAKLSL0231CPLW,planetary,3,231.203076923077,0.23,7.92e-07,0.75,1,8,6.6
MM_GPX32CAKLSL03D9CPLW,Maxon,GPX32CAKLSL03D9CPLW,planetary,1,3.94736842105263,0.14,1.02e-06,0.9,1,2,1.6
MM_GPX32CAKLSL05D3CPLW,Maxon,GPX32CAKLSL05D3CPLW,planetary,1,5.30769230769231,0.14,1.02e-06,0.9,1,2,1.6
MM_GPX32CAKLSL16D0CPLW,Maxon,GPX32CAKLSL16D0CPLW,planetary,2,15.5817174515235,0.18,7.92e-07,0.78,1,4.5,3.8
MM_GPX32CAKLSL21D0CPLW,Maxon,GPX32CAKLSL21D0CPLW,planetary,2,20.9514170040486,0.18,7.92e-07,0.78,1,4.5,3.8
MM_GPX32CAKLSL26D0CPLW,Maxon,GPX32CAKLSL26D0CPLW,planetary,2,26.0526315789474,0.18,7.92e-07,0.78,1,4.5,3.8
MM_GPX32CAKLSL28D0CPLW,Maxon,GPX32CAKLSL28D0CPLW,planetary,2,28.1715976331361,0.18,7.92e-07,0.78,1,4.5,3.8
MM_GPX32CAKLSL35D0CPLW,Maxon,GPX32CAKLSL35D0CPLW,planetary,2,35.0307692307692,0.18,7.92e-07,0.78,1,4.5,3.8
MM_GPX32CAKLSL62D0CPLW,Maxon,GPX32CAKLSL62D0CPLW,planetary,3,61.5067794139087,0.23,7.92e-07,0.75,1,8,6.6
MM_GPX32CAKLSL83D0CPLW,Maxon,GPX32CAKLSL83D0CPLW,planetary,3,82.7029618580865,0.23,7.92e-07,0.75,1,8,6.6
MM_GPX32HPKLSL0103CPLW,Maxon,GPX32HPKLSL0103CPLW,planetary,3,102.839335180055,0.27,9.96e-07,0.65,1,10,8
MM_GPX32HPKLSL0111CPLW,Maxon,GPX32HPKLSL0111CPLW,planetary,3,111.203674867642,0.27,9.96e-07,0.65,1,10,8
MM_GPX32HPKLSL0138CPLW,Maxon,GPX32HPKLSL0138CPLW,planetary,3,138.279352226721,0.27,9.96e-07,0.65,1,10,8
MM_GPX32HPKLSL0150CPLW,Maxon,GPX32HPKLSL0150CPLW,planetary,3,149.526172052799,0.27,9.96e-07,0.65,1,10,8
MM_GPX32HPKLSL0172CPLW,Maxon,GPX32HPKLSL0172CPLW,planetary,3,171.947368421053,0.27,9.96e-07,0.65,1,10,8
MM_GPX32HPKLSL0186CPLW,Maxon,GPX32HPKLSL0186CPLW,planetary,3,185.932544378698,0.27,9.96e-07,0.65,1,10,8
MM_GPX32HPKLSL0231CPLW,Maxon,GPX32HPKLSL0231CPLW,planetary,3,231.203076923077,0.27,9.96e-07,0.65,1,10,8
MM_GPX32HPKLSL0243CPLW,Maxon,GPX32HPKLSL0243CPLW,planetary,4,242.789918739113,0.28,9.63e-07,0.55,1,12,9
MM_GPX32HPKLSL0326CPLW,Maxon,GPX32HPKLSL0326CPLW,planetary,4,326.459059966131,0.28,9.63e-07,0.55,1,12,9
MM_GPX32HPKLSL0406CPLW,Maxon,GPX32HPKLSL0406CPLW,planetary,4,405.944744131798,0.28,9.63e-07,0.55,1,12,9
MM_GPX32HPKLSL0439CPLW,Maxon,GPX32HPKLSL0439CPLW,planetary,4,438.961874477536,0.28,9.63e-07,0.55,1,12,9
MM_GPX32HPKLSL0546CPLW,Maxon,GPX32HPKLSL0546CPLW,planetary,4,545.839548263371,0.28,9.63e-07,0.55,1,12,9
MM_GPX32HPKLSL0590CPLW,Maxon,GPX32HPKLSL0590CPLW,planetary,4,590.234889682102,0.28,9.63e-07,0.55,1,12,9
MM_GPX32HPKLSL0679CPLW,Maxon,GPX32HPKLSL0679CPLW,planetary,4,678.739612188366,0.28,9.63e-07,0.55,1,12,9
MM_GPX32HPKLSL0734CPLW,Maxon,GPX32HPKLSL0734CPLW,planetary,4,733.94425412644,0.28,9.63e-07,0.55,1,12,9
MM_GPX32HPKLSL0794CPLW,Maxon,GPX32HPKLSL0794CPLW,planetary,4,793.638913203319,0.28,9.63e-07,0.55,1,12,9
MM_GPX32HPKLSL0913CPLW,Maxon,GPX32HPKLSL0913CPLW,planetary,4,912.643724696356,0.28,9.63e-07,0.55,1,12,9
MM_GPX32HPKLSL0987CPLW,Maxon,GPX32HPKLSL0987CPLW,planetary,4,986.872735548475,0.28,9.63e-07,0.55,1,12,9
MM_GPX32HPKLSL1135CPLW,Maxon,GPX32HPKLSL1135CPLW,planetary,4,1134.85263157895,0.28,9.63e-07,0.55,1,12,9
MM_GPX32HPKLSL1227CPLW,Maxon,GPX32HPKLSL1227CPLW,planetary,4,1227.15479289941,0.28,9.63e-07,0.55,1,12,9
MM_GPX32HPKLSL1526CPLW,Maxon,GPX32HPKLSL1526CPLW,planetary,4,1525.94030769231,0.28,9.63e-07,0.55,1,12,9
MM_GPX32HPKLSL16D0CPLW,Maxon,GPX32HPKLSL16D0CPLW,planetary,2,15.5817174515235,0.23,1.3e-06,0.76,1,6,4
MM_GPX32HPKLSL21D0CPLW,Maxon,GPX32HPKLSL21D0CPLW,planetary,2,20.9514170040486,0.23,1.3e-06,0.76,1,6,4
MM_GPX32HPKLSL26D0CPLW,Maxon,GPX32HPKLSL26D0CPLW,planetary,2,26.0526315789474,0.23,1.3e-06,0.76,1,6,4
MM_GPX32HPKLSL28D0CPLW,Maxon,GPX32HPKLSL28D0CPLW,planetary,2,28.1715976331361,0.23,1.3e-06,0.76,1,6,4
MM_GPX32HPKLSL35D0CPLW,Maxon,GPX32HPKLSL35D0CPLW,planetary,2,35.0307692307692,0.23,1.3e-06,0.76,1,6,4
MM_GPX32HPKLSL62D0CPLW,Maxon,GPX32HPKLSL62D0CPLW,planetary,3,61.5067794139087,0.27,9.96e-07,0.65,1,10,8
MM_GPX32HPKLSL83D0CPLW,Maxon,GPX32HPKLSL83D0CPLW,planetary,3,82.7029618580865,0.27,9.96e-07,0.65,1,10,8
MM_GPX32LNKLSL0103CPLW,Maxon,GPX32LNKLSL0103CPLW,planetary,3,102.839335180055,0.23,7.55e-07,0.75,1,5,4
MM_GPX32LNKLSL0111CPLW,Maxon,GPX32LNKLSL0111CPLW,planetary,3,111.203674867642,0.23,7.55e-07,0.75,1,5,4
MM_GPX32LNKLSL0138CPLW,Maxon,GPX32LNKLSL0138CPLW,planetary,3,138.279352226721,0.23,7.55e-07,0.75,1,5,4
MM_GPX32LNKLSL0150CPLW,Maxon,GPX32LNKLSL0150CPLW,planetary,3,149.526172052799,0.23,7.55e-07,0.75,1,5,4
MM_GPX32LNKLSL0172CPLW,Maxon,GPX32LNKLSL0172CPLW,planetary,3,171.947368421053,0.23,7.55e-07,0.75,1,5,4
MM_GPX32LNKLSL0186CPLW,Maxon,GPX32LNKLSL0186CPLW,planetary,3,185.932544378698,0.23,7.55e-07,0.75,1,5,4
MM_GPX32LNKLSL0231CPLW,Maxon,GPX32LNKLSL0231CPLW,planetary,3,231.203076923077,0.23,7.55e-07,0.75,1,5,4
MM_GPX32LNKLSL03D9CPLW,Maxon,GPX32LNKLSL03D9CPLW,planetary,1,3.94736842105263,0.14,1.02e-06,0.9,1,1.3,1
MM_GPX32LNKLSL05D3CPLW,Maxon,GPX32LNKLSL05D3CPLW,planetary,1,5.30769230769231,0.14,1.02e-06,0.9,1,1.3,1
MM_GPX32LNKLSL16D0CPLW,Maxon,GPX32LNKLSL16D0CPLW,planetary,2,15.5817174515235,0.18,7.92e-07,0.78,1,2.9,2.3
MM_GPX32LNKLSL21D0CPLW,Maxon,GPX32LNKLSL21D0CPLW,planetary,2,20.9514170040486,0.18,7.92e-07,0.78,1,2.9,2.3
MM_GPX32LNKLSL26D0CPLW,Maxon,GPX32LNKLSL26D0CPLW,planetary,2,26.0526315789474,0.18,7.92e-07,0.78,1,2.9,2.3
MM_GPX32LNKLSL28D0CPLW,Maxon,GPX32LNKLSL28D0CPLW,planetary,2,28.1715976331361,0.18,7.92e-07,0.78,1,2.9,2.3
MM_GPX32LNKLSL35D0CPLW,Maxon,GPX32LNKLSL35D0CPLW,planetary,2,35.0307692307692,0.18,7.92e-07,0.78,1,2.9,2.3
MM_GPX32LNKLSL62D0CPLW,Maxon,GPX32LNKLSL62D0CPLW,planetary,3,61.5067794139087,0.23,7.55e-07,0.75,1,5,4
MM_GPX32LNKLSL83D0CPLW,Maxon,GPX32LNKLSL83D0CPLW,planetary,3,82.7029618580865,0.23,7.55e-07,0.75,1,5,4
MM_GPX32LZKLSL0103CPLW,Maxon,GPX32LZKLSL0103CPLW,planetary,3,102.839335180055,0.23,7.55e-07,0.75,1,6.25,5
MM_GPX32LZKLSL0111CPLW,Maxon,GPX32LZKLSL0111CPLW,planetary,3,111.203674867642,0.23,7.55e-07,0.75,1,6.25,5
MM_GPX32LZKLSL0138CPLW,Maxon,GPX32LZKLSL0138CPLW,planetary,3,138.279352226721,0.23,7.55e-07,0.75,1,6.25,5
MM_GPX32LZKLSL0150CPLW,Maxon,GPX32LZKLSL0150CPLW,planetary,3,149.526172052799,0.23,7.55e-07,0.75,1,6.25,5
MM_GPX32LZKLSL0172CPLW,Maxon,GPX32LZKLSL0172CPLW,planetary,3,171.947368421053,0.23,7.55e-07,0.75,1,6.25,5
MM_GPX32LZKLSL0186CPLW,Maxon,GPX32LZKLSL0186CPLW,planetary,3,185.932544378698,0.23,7.55e-07,0.75,1,6.25,5
MM_GPX32LZKLSL0231CPLW,Maxon,GPX32LZKLSL0231CPLW,planetary,3,231.203076923077,0.23,7.55e-07,0.75,1,6.25,5
MM_GPX32LZKLSL16D0CPLW,Maxon,GPX32LZKLSL16D0CPLW,planetary,2,15.5817174515235,0.18,7.92e-07,0.78,1,3.6,2.9
MM_GPX32LZKLSL21D0CPLW,Maxon,GPX32LZKLSL21D0CPLW,planetary,2,20.9514170040486,0.18,7.92e-07,0.78,1,3.6,2.9
MM_GPX32LZKLSL26D0CPLW,Maxon,GPX32LZKLSL26D0CPLW,planetary,2,26.0526315789474,0.18,7.92e-07,0.78,1,3.6,2.9
MM_GPX32LZKLSL28D0CPLW,Maxon,GPX32LZKLSL28D0CPLW,planetary,2,28.1715976331361,0.18,7.92e-07,0.78,1,3.6,2.9
MM_GPX32LZKLSL35D0CPLW,Maxon,GPX32LZKLSL35D0CPLW,planetary,2,35.0307692307692,0.18,7.92e-07,0.78,1,3.6,2.9
MM_GPX32LZKLSL62D0CPLW,Maxon,GPX32LZKLSL62D0CPLW,planetary,3,61.5067794139087,0.23,7.55e-07,0.75,1,6.25,5
MM_GPX32LZKLSL83D0CPLW,Maxon,GPX32LZKLSL83D0CPLW,planetary,3,82.7029618580865,0.23,7.55e-07,0.75,1,6.25,5
MM_GPX32UPKLSL0103CPLW,Maxon,GPX32UPKLSL0103CPLW,planetary,3,102.839335180055,0.29,1.08e-06,0.9,1,13,10.4
MM_GPX32UPKLSL0111CPLW,Maxon,GPX32UPKLSL0111CPLW,planetary,3,111.203674867642,0.29,1.08e-06,0.9,1,13,10.4
MM_GPX32UPKLSL0138CPLW,Maxon,GPX32UPKLSL0138CPLW,planetary,3,138.279352226721,0.29,1.08e-06,0.9,1,13,10.4
MM_GPX32UPKLSL0150CPLW,Maxon,GPX32UPKLSL0150CPLW,planetary,3,149.526172052799,0.29,1.08e-06,0.9,1,13,10.4
MM_GPX32UPKLSL0172CPLW,Maxon,GPX32UPKLSL0172CPLW,planetary,3,171.947368421053,0.29,1.08e-06,0.9,1,13,10.4
MM_GPX32UPKLSL0186CPLW,Maxon,GPX32UPKLSL0186CPLW,planetary,3,185.932544378698,0.29,1.08e-06,0.9,1,13,10.4
MM_GPX32UPKLSL0231CPLW,Maxon,GPX32UPKLSL0231CPLW,planetary,3,231.203076923077,0.29,1.08e-06,0.9,1,13,10.4
MM_GPX32UPKLSL0243CPLW,Maxon,GPX32UPKLSL0243CPLW,planetary,4,242.789918739113,0.35,1.15e-06,0.87,1,16,12.6
MM_GPX32UPKLSL0326CPLW,Maxon,GPX32UPKLSL0326CPLW,planetary,4,326.459059966131,0.35,1.15e-06,0.87,1,16,12.6
MM_GPX32UPKLSL03D9CPLW,Maxon,GPX32UPKLSL03D9CPLW,planetary,1,3.94736842105263,0.16,1.01e-06,0.96,1,2.7,2.2
MM_GPX32UPKLSL0406CPLW,Maxon,GPX32UPKLSL0406CPLW,planetary,4,405.944744131798,0.35,1.15e-06,0.87,1,16,12.6
MM_GPX32UPKLSL0439CPLW,Maxon,GPX32UPKLSL0439CPLW,planetary,4,438.961874477536,0.35,1.15e-06,0.87,1,16,12.6
MM_GPX32UPKLSL0546CPLW,Maxon,GPX32UPKLSL0546CPLW,planetary,4,545.839548263371,0.35,1.15e-06,0.87,1,16,12.6
MM_GPX32UPKLSL0590CPLW,Maxon,GPX32UPKLSL0590CPLW,planetary,4,590.234889682102,0.35,1.15e-06,0.87,1,16,12.6
MM_GPX32UPKLSL05D3CPLW,Maxon,GPX32UPKLSL05D3CPLW,planetary,1,5.30769230769231,0.16,1.01e-06,0.96,1,2.7,2.2
MM_GPX32UPKLSL0679CPLW,Maxon,GPX32UPKLSL0679CPLW,planetary,4,678.739612188366,0.35,1.15e-06,0.87,1,16,12.6
MM_GPX32UPKLSL0734CPLW,Maxon,GPX32UPKLSL0734CPLW,planetary,4,733.94425412644,0.35,1.15e-06,0.87,1,16,12.6
MM_GPX32UPKLSL0794CPLW,Maxon,GPX32UPKLSL0794CPLW,planetary,4,793.638913203319,0.35,1.15e-06,0.87,1,16,12.6
MM_GPX32UPKLSL0913CPLW,Maxon,GPX32UPKLSL0913CPLW,planetary,4,912.643724696356,0.35,1.15e-06,0.87,1,16,12.6
MM_GPX32UPKLSL0987CPLW,Maxon,GPX32UPKLSL0987CPLW,planetary,4,986.872735548475,0.35,1.15e-06,0.87,1,16,12.6
MM_GPX32UPKLSL1135CPLW,Maxon,GPX32UPKLSL1135CPLW,planetary,4,1134.85263157895,0.35,1.15e-06,0.87,1,16,12.6
MM_GPX32UPKLSL1227CPLW,Maxon,GPX32UPKLSL1227CPLW,planetary,4,1227.15479289941,0.35,1.15e-06,0.87,1,16,12.6
MM_GPX32UPKLSL1526CPLW,Maxon,GPX32UPKLSL1526CPLW,planetary,4,1525.94030769231,0.35,1.15e-06,0.87,1,16,12.6
MM_GPX32UPKLSL16D0CPLW,Maxon,GPX32UPKLSL16D0CPLW,planetary,2,15.5817174515235,0.23,9.89e-07,0.93,1,6,4.8
MM_GPX32UPKLSL21D0CPLW,Maxon,GPX32UPKLSL21D0CPLW,planetary,2,20.9514170040486,0.23,9.89e-07,0.93,1,6,4.8
MM_GPX32UPKLSL26D0CPLW,Maxon,GPX32UPKLSL26D0CPLW,planetary,2,26.0526315789474,0.23,9.89e-07,0.93,1,6,4.8
MM_GPX32UPKLSL28D0CPLW,Maxon,GPX32UPKLSL28D0CPLW,planetary,2,26.9467455621302,0.23,9.89e-07,0.93,1,6,4.8
MM_GPX32UPKLSL35D0CPLW,Maxon,GPX32UPKLSL35D0CPLW,planetary,2,35.0307692307692,0.23,9.89e-07,0.93,1,6,4.8
MM_GPX32UPKLSL62D0CPLW,Maxon,GPX32UPKLSL62D0CPLW,planetary,3,61.5067794139087,0.29,1.08e-06,0.9,1,13,10.4
MM_GPX32UPKLSL83D0CPLW,Maxon,GPX32UPKLSL83D0CPLW,planetary,3,82.7029618580865,0.29,1.08e-06,0.9,1,13,10.4
MM_GPX37AAKLSL0103CPLW,Maxon,GPX37AAKLSL0103CPLW,planetary,3,102.839335180055,0.41,1.19e-06,0.75,1,11.6,9.3
MM_GPX37AAKLSL0111CPLW,Maxon,GPX37AAKLSL0111CPLW,planetary,3,111.203674867642,0.41,1.19e-06,0.75,1,11.6,9.3
MM_GPX37AAKLSL0138CPLW,Maxon,GPX37AAKLSL0138CPLW,planetary,3,138.279352226721,0.41,1.19e-06,0.75,1,11.6,9.3
MM_GPX37AAKLSL0150CPLW,Maxon,GPX37AAKLSL0150CPLW,planetary,3,149.526172052799,0.41,1.19e-06,0.75,1,11.6,9.3
MM_GPX37AAKLSL0172CPLW,Maxon,GPX37AAKLSL0172CPLW,planetary,3,171.947368421053,0.41,1.19e-06,0.75,1,11.6,9.3
MM_GPX37AAKLSL0186CPLW,Maxon,GPX37AAKLSL0186CPLW,planetary,3,185.932544378698,0.41,1.19e-06,0.75,1,11.6,9.3
MM_GPX37AAKLSL0231CPLW,Maxon,GPX37AAKLSL0231CPLW,planetary,3,231.203076923077,0.41,1.19e-06,0.75,1,11.6,9.3
MM_GPX37AAKLSL03D9CPLW,Maxon,GPX37AAKLSL03D9CPLW,planetary,1,3.94736842105263,0.23,1.75e-06,0.9,1,2.9,2.3
MM_GPX37AAKLSL16D0CPLW,Maxon,GPX37AAKLSL16D0CPLW,planetary,2,15.5817174515235,0.31,1.15e-06,0.8,1,6.8,5.4
MM_GPX37AAKLSL26D0CPLW,Maxon,GPX37AAKLSL26D0CPLW,planetary,2,26.0526315789474,0.31,1.15e-06,0.8,1,6.8,5.4
MM_GPX37AAKLSL62D0CPLW,Maxon,GPX37AAKLSL62D0CPLW,planetary,3,61.5067794139087,0.41,1.19e-06,0.75,1,11.6,9.3
MM_GPX37AAKLSL83D0CPLW,Maxon,GPX37AAKLSL83D0CPLW,planetary,3,82.7029618580865,0.41,1.19e-06,0.75,1,11.6,9.3
MM_GPX37LNKLSL0103CPLW,Maxon,GPX37LNKLSL0103CPLW,planetary,3,102.839335180055,0.41,1.19e-06,0.75,1,9.2,7.4
MM_GPX37LNKLSL0111CPLW,Maxon,GPX37LNKLSL0111CPLW,planetary,3,111.203674867642,0.41,1.19e-06,0.75,1,9.2,7.4
MM_GPX37LNKLSL0138CPLW,Maxon,GPX37LNKLSL0138CPLW,planetary,3,138.279352226721,0.41,1.19e-06,0.75,1,9.2,7.4
MM_GPX37LNKLSL0150CPLW,Maxon,GPX37LNKLSL0150CPLW,planetary,3,149.526172052799,0.41,1.19e-06,0.75,1,9.2,7.4
MM_GPX37LNKLSL0172CPLW,Maxon,GPX37LNKLSL0172CPLW,planetary,3,149.526172052799,0.41,1.19e-06,0.75,1,9.2,7.4
MM_GPX37LNKLSL0186CPLW,Maxon,GPX37LNKLSL0186CPLW,planetary,3,185.932544378698,0.41,1.19e-06,0.75,1,9.2,7.4
MM_GPX37LNKLSL0231CPLW,Maxon,GPX37LNKLSL0231CPLW,planetary,3,231.203076923077,0.41,1.19e-06,0.75,1,9.2,7.4
MM_GPX37LNKLSL03D9CPLW,Maxon,GPX37LNKLSL03D9CPLW,planetary,1,3.94736842105263,0.23,1.75e-06,0.9,1,2.3,1.85
MM_GPX37LNKLSL16D0CPLW,Maxon,GPX37LNKLSL16D0CPLW,planetary,2,15.5817174515235,0.31,1.15e-06,0.8,1,5.4,4.3
MM_GPX37LNKLSL26D0CPLW,Maxon,GPX37LNKLSL26D0CPLW,planetary,2,26.0526315789474,0.31,1.15e-06,0.8,1,5.4,4.3
MM_GPX37LNKLSL62D0CPLW,Maxon,GPX37LNKLSL62D0CPLW,planetary,3,61.5067794139087,0.41,1.19e-06,0.75,1,9.2,7.4
MM_GPX37LNKLSL83D0CPLW,Maxon,GPX37LNKLSL83D0CPLW,planetary,3,82.7029618580865,0.41,1.19e-06,0.75,1,9.2,7.4
MM_GPX37LZKLSL0103CPLW,Maxon,GPX37LZKLSL0103CPLW,planetary,3,102.839335180055,0.41,1.19e-06,0.75,1,11.6,9.3
MM_GPX37LZKLSL0111CPLW,Maxon,GPX37LZKLSL0111CPLW,planetary,3,111.203674867642,0.41,1.19e-06,0.75,1,11.6,9.3
MM_GPX37LZKLSL0138CPLW,Maxon,GPX37LZKLSL0138CPLW,planetary,3,138.279352226721,0.41,1.19e-06,0.75,1,11.6,9.3
MM_GPX37LZKLSL0150CPLW,Maxon,GPX37LZKLSL0150CPLW,planetary,3,149.526172052799,0.41,1.19e-06,0.75,1,11.6,9.3
MM_GPX37LZKLSL0172CPLW,Maxon,GPX37LZKLSL0172CPLW,planetary,3,171.947368421053,0.41,1.19e-06,0.75,1,11.6,9.3
MM_GPX37LZKLSL0186CPLW,Maxon,GPX37LZKLSL0186CPLW,planetary,3,185.932544378698,0.41,1.19e-06,0.75,1,11.6,9.3
MM_GPX37LZKLSL0231CPLW,Maxon,GPX37LZKLSL0231CPLW,planetary,3,231.203076923077,0.41,1.19e-06,0.75,1,11.6,9.3
MM_GPX37LZKLSL16D0CPLW,Maxon,GPX37LZKLSL16D0CPLW,planetary,2,15.5817174515235,0.31,1.15e-06,0.8,1,6.8,5.4
MM_GPX37LZKLSL26D0CPLW,Maxon,GPX37LZKLSL26D0CPLW,planetary,2,26.0526315789474,0.31,1.15e-06,0.8,1,6.8,5.4
MM_GPX37LZKLSL62D0CPLW,Maxon,GPX37LZKLSL62D0CPLW,planetary,3,61.5067794139087,0.41,1.19e-06,0.75,1,11.6,9.3
MM_GPX37LZKLSL83D0CPLW,Maxon,GPX37LZKLSL83D0CPLW,planetary,3,82.7029618580865,0.41,1.19e-06,0.75,1,11.6,9.3
